"Area Code","Area Name","Population &#10;figures&#10;       (mid-2015)3 - rounded to 100","Household figures       (mid-2015)4- rounded to 100 ","Total recorded crime (excluding fraud)","Violence against the person","Homicide","Violence with injury","Violence without injury","Sexual offences","Robbery","Theft offences","Burglary","Domestic burglary","Domestic burglary (households)","Non-domestic burglary","Vehicle offences","Theft from the person","Bicycle theft","Shoplifting","All other theft offences","Criminal damage and arson","Drug offences","Possession of weapons offences","Public order offences","Miscellaneous crimes against society","Region"
"E23000023","Cambridgeshire","841200","342100","64.6039433297908","15.7402718439216","0.00832126749546491","5.58832549945436","10.1436250769717","1.78075124402949","0.621717557161164","30.7042883057662","5.96397128924964","2.50826777363299","6.16710216345451","3.45570351561664","6.00557762672696","1.07819851691238","4.41978179259122","5.2768723446241","7.95988673566186","8.65768445278156","1.87585144397766","0.462424722247978","3.60548633053501","1.15546742937027","East"
"E23000028","Essex","1787000","748600","65.9941568081691","18.2967672185859","0.00951295356503531","6.93214522139161","11.3551090436292","1.62895340163634","0.617782396223469","29.0346534514954","7.39548201855921","4.03181355506349","9.62436266148024","3.36366846349572","6.95956491107907","0.879108826510027","1.26858033717265","5.64957524662332","6.88234211155113","8.55438359698204","1.71345081271401","0.681015558155763","4.34294309519053","1.12420727718564","East"
"E23000027","Hertfordshire","1166300","477500","60.4738416532415","16.1728279685409","0.0068590692757423","6.47753354727914","9.688435351986","1.36924170417006","0.513572812021205","25.6340566507679","4.7430464041758","2.38952825893672","5.8365147609165","2.35351814523908","5.74018360013684","0.931976037841485","1.18061729908714","6.21260199650359","6.82563131302306","8.15457598519813","2.82336439062742","0.426119678755491","4.12658755301846","1.25349491014191","East"
"E23000024","Norfolk","885000","385900","55.0171868679221","17.3281143712047","0.00451988637005666","6.16060512238722","11.1629893624474","2.03846875289555","0.42599929037784","19.5891875278256","4.29728196633137","1.61020951933268","3.69226464080095","2.68707244699868","2.6644730151484","0.545776279184341","1.57744034314977","5.04419318898323","5.46002273502844","8.20020384687529","2.07688778704103","0.392100142602415","3.98314986361243","0.983075285487323","East"
"E23000025","Suffolk","741900","320100","59.7038664501041","17.5968297400576","0.00943529744775204","6.42543756191914","11.1619568806907","2.0070225571004","0.355845503743791","23.2674435061565","5.32015986089676","1.82775190559311","4.23589830095495","3.49240795530365","4.47098309059907","0.646991824988711","1.46247110440157","5.1341497112125","6.23268791405792","8.85435270489759","1.58782577049313","0.427284184419628","4.29036453945639","1.31689794377911","East"
"E23000034","London, City of","8800","4900","+","+","+","+","+","+","+","+","+","+","+","+","+","+","+","+","+","+","+","+","+","+","London"
"E23000001","Metropolitan Police","8665000","3518400","87.1944717992123","21.990540514184","0.0125794104134206","8.61597287371322","13.3619882300573","1.98812388249538","2.63267440688945","41.8215771049191","7.87297980727651","4.95363333188305","12.1997111155703","2.91934647539346","10.2876495694783","4.08842379179668","2.09199057398234","5.39425891865772","12.0862744437275","7.15826156241124","4.57036524029617","0.65955349094219","5.30516437884891","1.06821121822588","London"
"E23000030","Hampshire","1953700","818800","73.5980812117111","24.567840129639","0.00665392865862428","9.91384186068414","14.6473443402962","2.39899720176708","0.434040884808723","26.4160967747384","6.04893299135552","1.98389442160213","4.73390703661816","4.06503856975339","4.82358643683656","0.703269075149982","1.8236882931291","6.30536516504558","6.71125481322166","9.59803616973251","1.86565922774504","0.557394485326296","6.56282102006774","1.19719531788632","South East"
"E23000032","Kent","1801200","749200","69.9573786746805","23.1921745980898","0.00832773062123205","8.88457820877176","14.2992686586968","2.12301612637276","0.606258789225693","27.6397379318692","6.01872851098511","2.44946316672505","5.88931766942133","3.56926534426006","5.95543775826375","0.549630221001315","0.92160218874968","6.18306239524409","8.01127685762523","10.8149461667734","1.5001018759046","0.345878411801838","2.45779089734629","1.277473877297","South East"
"E23000031","Surrey","1168800","473000","51.8664726229863","14.6824673663533","0.00513343069740223","5.25149960344248","9.42583433221339","1.47243903837154","0.241271242777905","20.0811253164546","4.65259935541222","2.31774395987711","5.72670368906261","2.33485539553511","3.9142409067692","0.366184723081359","0.978774119638025","3.32218523300214","6.84714097855167","7.47256395185184","1.57938551123409","0.316561559673137","5.10006339786911","0.9205952384008","South East"
"E23000033","Sussex","1665600","728800","61.0766356307292","17.9083042946789","0.00900578531648731","7.22744290932495","10.6718556000375","1.93324191460594","0.500721663596694","23.0590131100219","4.32577888035274","1.89721877333999","4.33615045893213","2.42856010701275","3.73199743515234","0.932999358788086","1.40190058093319","5.01021856440577","7.65611829038975","8.18445769562367","2.00468781145008","0.697648169183884","5.40167003282909","1.38689093873905","South East"
"E23000029","Thames Valley","2358600","941900","57.4455473754369","12.7696344046632","0.00466385478621738","5.25574035726824","7.50923019260872","1.91430039634286","0.410419221187129","29.1605400574248","4.97548508329645","1.99782579569603","5.00252143217347","2.97765928760042","5.50038074014528","1.58613461411265","2.23271448220188","6.79099655553125","8.07482858213727","7.95272038409812","2.06863159108678","0.452817901061832","1.73368202007662","0.982801399495625","South East"
"E23000036","Avon and Somerset","1664200","707800","78.6920058142155","22.0881301913175","0.00600890399393822","6.54069199740175","15.5414292899218","1.92945907245356","0.661580329732598","32.175878216341","7.09831828803922","3.37099514059934","7.92543031837344","3.72732314743988","6.79907486914109","0.826825189565899","1.75279729503178","7.46666410286763","8.23219847169536","9.07885304444125","1.89580921008751","0.320875473276301","9.61244371910297","0.928976557462848","South West"
"E23000035","Devon and Cornwall","1720900","748800","47.5875854935528","15.0044453741959","0.00522985199518854","6.76510410310944","8.23411141909129","1.77698748903184","0.221978162462447","16.7680676859067","3.50864959410538","1.54338743324675","3.54682381660143","1.96526216085863","2.73288821481908","0.479403099558949","0.468943395568572","3.84684668979423","5.7313366920605","7.92148248871224","2.06172387543655","0.353305557008292","2.71313099617059","0.766463864628186","South West"
"E23000039","Dorset","765700","338200","57.452349421036","16.3240944626854","0.0143663524353579","5.4957828225442","10.8139452877058","1.68086323493688","0.288633080746737","25.3291853755756","5.93591561988199","1.99953505259391","4.52671976914025","3.93638056728808","4.44442703068392","0.927282748100376","1.19632534825344","5.44876566911939","7.37646895953652","8.26718281052871","2.1484227051058","0.368301035160995","2.28816813334065","0.757498582955237","South West"
"E23000037","Gloucestershire","617200","265200","48.1640152828593","10.4753695140012","0.00648128044176408","6.61090605059936","3.85798218296007","1.45342713906559","0.458550591254808","25.0712130688539","6.69516269634229","3.0850894902797","7.18027235255741","3.61007320606259","4.74915824370263","0.482855392911424","1.31569992967811","5.56741989947534","6.2609169067441","7.0629753614124","1.49393514182662","0.244668336676594","1.41453945641501","0.489336673353188","South West"
"E23000038","Wiltshire","703300","295900","57.538325467506","17.8939869435324","0.00142196336169202","7.81937652594443","10.0731884542263","2.06895669126189","0.280126782253328","22.093044750609","5.40346077442969","2.07322258134697","4.92754015032715","3.33023819308272","4.49767011303187","0.581583014932037","1.09348982514117","5.03517226375145","5.48166875932275","8.3597226033874","1.73195137454088","0.413791338252379","3.84214500329184","0.854599980376906","South West"
"W15000004","Dyfed-Powys","515900","225000","43.6853399396361","13.8135309021054","0.00969234556701191","6.026700473568","7.77713808297036","1.91133054581475","0.0969234556701191","13.2513748592187","3.00656559488709","1.27163573839196","2.91594962260988","1.73492985649513","1.74849914028895","0.174462220206214","0.294647305237162","2.94065764503141","5.08654295356785","7.54064485113527","4.07660054548521","0.304339650804174","1.68452965954667","1.00606546985584","Wales"
"W15000002","Gwent","581800","247500","68.081383456889","19.0000154695259","0.00515650863113603","7.18817303180363","11.8066859290911","1.42319638219354","0.314547026499298","27.2710553138681","6.63298893585131","2.68997866924263","6.32441952845619","3.94301026660868","5.74950712371667","0.409083018070125","0.639407070260868","6.15515246936604","7.68491669660306","11.9252856276073","2.25511310801682","0.287045647133239","4.13208224975034","1.47304263229453","Wales"
"W15000001","North Wales","694500","301200","58.5580720920756","19.4233613113829","0.0100795855274431","8.47981131015893","10.9334704156965","2.64805111213827","0.194392006600689","20.4270000417583","4.73308537552936","1.97991858574775","4.56522407200169","2.7531667897816","2.80932448057736","0.277908572399503","0.64221359217709","5.54521198088335","6.41925604019163","10.222139665617","1.86616326336661","0.328306500036718","2.21174905287895","1.23690913829623","Wales"
"W15000003","South Wales","1307000","558700","74.0478043204308","21.5654273719101","0.0153027691125848","8.95441534622898","12.5957092565685","1.77512121705983","0.258616798002683","29.0109896836382","5.67503192540206","2.44232195036853","5.71279381172706","3.23270997503353","6.56871364157701","0.864606454861039","1.52874663434722","6.79442948598764","7.57946154146324","10.2344919824967","2.80958840907056","0.35196368958945","6.44476121176508","1.59684395689822","Wales"
